gender,SeniorCitizen,Partner,Dependents,PhoneService,PaperlessBilling,MonthlyCharges,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TotalCharges_boxcox,tenure_cbrt,TotalServices,HasPremiumSupport,AvgMonthlySpend,Churn
1,0,1,0,1,1,0.27879328,1,0,0,0,0,1,0,-0.030677846,-0.24314304,0,0,-0.030652665,0
0,1,0,0,1,1,1.0049986,1,0,0,0,0,1,0,-0.14132757,-0.6272796,3,0,-0.17498532,1
1,0,0,0,1,0,-1.4960059,0,1,0,1,0,0,1,-0.96024746,-0.34083176,0,0,-0.64264625,0
0,0,0,0,1,0,0.72581667,0,0,0,1,0,0,0,1.4015782,1.2472993,5,1,1.0411876,0
1,0,0,0,1,0,1.476949,1,0,0,1,0,0,0,1.6452218,1.2472993,5,1,1.4222648,0
0,0,1,1,1,1,0.330309,0,0,1,0,1,0,0,0.706314,0.5580029,4,0,0.8745587,0
0,1,1,0,1,0,0.985057,1,0,0,0,0,1,0,1.3622108,1.1122944,4,0,1.2224991,0
0,1,0,0,1,1,-0.33108622,0,0,0,0,0,1,0,-0.4273543,-0.50397736,2,0,-0.39881915,0
1,1,0,0,1,0,0.35191235,1,0,0,0,0,1,0,-0.9797354,-1.243603,1,0,0.67648095,0
1,0,0,0,1,0,0.007920375,0,0,1,0,0,0,1,0.4997888,0.5580029,2,0,0.5523975,0
1,1,0,0,1,1,0.32033822,1,0,0,0,0,1,0,-0.1708395,-0.3927553,1,0,-0.16717122,1
1,0,0,0,1,1,-0.53881085,0,0,0,0,0,0,1,-1.6677835,-1.8123131,1,0,0.16382325,1
1,0,0,0,1,1,1.1379423,1,0,1,0,0,1,0,0.99301994,0.58492744,4,0,1.4159951,0
0,0,1,0,1,1,0.95514464,1,0,1,0,0,1,0,1.0654228,0.80993557,4,0,1.2421134,0
0,0,1,1,1,0,0.18739446,1,0,0,0,0,1,0,-1.2624999,-1.5606626,0,0,0.255976,1
1,1,1,0,0,0,-0.8163309,0,0,0,0,0,1,0,-1.7256579,-1.8123131,2,0,0.16596538,1
1,0,0,1,1,0,0.62943244,0,0,1,0,1,0,0,0.53418064,0.2932877,5,1,0.68867594,0
1,0,0,0,1,1,-1.4926823,0,1,0,0,0,0,1,-1.1441053,-0.6946121,0,0,-1.0250156,0
0,0,1,1,0,1,-0.1732155,0,0,0,1,0,1,0,0.9471662,1.1518178,5,1,0.6243399,0
0,0,1,1,1,0,1.673041,1,0,0,1,1,0,0,1.5112941,1.030746,6,1,1.6861191,0
1,0,0,0,1,0,1.648114,1,0,1,0,1,0,0,1.301365,0.78631365,6,1,1.7994645,0
0,0,1,0,1,1,-0.6700928,0,0,0,0,1,0,0,-1.4972991,-1.5606626,0,0,0.2771137,1
0,1,1,0,0,1,-0.6567984,0,0,0,0,0,1,0,-0.07522512,0.19406347,3,0,-0.071939565,0
1,1,0,0,0,1,-0.7847568,0,0,0,0,0,1,0,-1.3069812,-1.3841357,2,0,0.44156492,1
1,1,0,0,1,1,1.4005063,1,0,0,0,0,1,0,0.001663261,-0.50397736,4,0,0.0019090114,1
1,1,1,0,1,1,0.83383346,1,0,0,0,0,1,0,1.1309638,0.9455499,2,0,1.1372392,0
0,0,0,0,0,1,-0.49560413,0,0,0,1,0,0,0,0.08323245,0.2609297,4,0,0.085279405,0
0,0,1,0,1,0,1.6132163,1,0,1,0,0,0,1,1.1531585,0.66322094,6,1,1.6785175,0
0,0,1,1,1,0,0.7756706,0,0,0,1,0,0,1,1.2514765,1.030746,6,1,1.1911112,0
1,0,0,0,1,0,-1.3248408,0,1,0,1,0,0,0,-0.095121816,0.78631365,0,0,-0.061054848,0
0,1,0,0,1,1,1.337358,1,0,0,0,0,0,1,0.30351365,-0.19699931,5,0,0.35734206,0
1,0,0,0,1,0,-1.5093002,0,1,0,1,0,0,1,-0.15449391,0.9886294,0,0,-0.07280331,1
0,0,1,0,1,1,-1.3464441,0,1,0,1,1,0,0,0.18513939,1.2285651,0,0,0.071254514,0
0,1,0,0,1,1,0.98671883,1,0,0,0,0,1,0,0.07874515,-0.34083176,3,0,0.085306086,1
1,0,1,0,1,1,-0.16656831,0,0,0,1,0,1,0,0.7800963,0.9455499,3,0,0.6403454,0
1,0,0,0,0,0,-1.3281645,0,0,0,0,0,0,0,-1.8608508,-1.8123131,0,0,0.1705117,1
1,1,1,0,1,0,1.4054917,1,0,0,0,0,1,0,0.36892718,-0.15244755,4,0,0.44776872,0
1,0,0,0,1,0,0.19404164,1,0,0,0,0,0,1,-1.5439231,-1.8123131,0,0,0.15880014,1
1,0,1,0,1,1,0.68593353,1,0,0,0,0,1,0,-0.7808892,-1.1249284,2,0,1.279645,1
0,0,1,0,1,1,1.3390198,1,0,0,0,0,1,0,1.2701937,0.8332507,4,0,1.6227375,1
1,1,1,0,1,1,0.006258578,0,0,0,0,0,0,0,-0.011788001,-0.10935716,3,0,-0.011734141,0
1,0,0,0,0,1,-0.32443902,0,0,0,0,0,1,0,-0.39277422,-0.44704098,4,1,-0.35668477,0
0,0,0,0,1,0,-0.47233894,0,0,0,0,0,0,0,-1.0336254,-1.1249284,1,0,1.5211326,0
0,0,0,0,1,0,-0.31945363,0,0,0,0,0,0,1,-0.8957929,-1.021193,2,0,9.112294,0
0,0,0,0,1,0,-0.4507356,0,0,0,0,0,1,0,-0.65942407,-0.6946121,1,0,-0.7262451,0
0,0,0,1,1,0,-1.3082229,0,1,0,0,0,0,1,-1.8545789,-1.8123131,0,0,0.17031409,0
0,0,0,0,1,0,-0.34271878,0,0,0,0,0,0,1,0.8433506,1.171285,1,0,0.5079379,0
1,0,1,1,1,0,1.009984,1,0,0,0,0,0,1,0.2063693,-0.24314304,3,0,0.2325498,1
0,0,0,0,1,1,0.37351573,1,0,1,0,1,0,0,0.20800042,-0.067613915,0,0,0.23128517,0
0,0,0,0,1,1,-0.67840177,0,0,0,0,0,1,0,-0.27206728,-0.15244755,0,0,-0.23904389,0
1,0,1,0,1,0,0.17410007,1,0,0,0,0,1,0,-1.5468857,-1.8123131,0,0,0.1589277,1
1,1,0,0,1,1,0.3236618,1,0,0,0,0,1,0,-0.54330814,-0.8441327,1,0,-1.051873,1
1,0,0,0,1,1,-0.6617838,0,0,0,0,1,0,0,-0.7357258,-0.6946121,0,0,-0.7833873,1
1,1,0,0,1,1,0.3768393,1,0,0,0,0,1,0,0.17585993,0.012222058,0,0,0.19227071,1
1,0,0,0,1,0,-0.118376195,0,0,1,0,0,0,1,0.3092028,0.38648883,3,0,0.34256205,0
1,0,1,1,1,0,0.7324639,1,0,1,0,0,0,1,0.27600142,-0.027117206,3,1,0.3178561,0
0,1,0,0,1,1,0.8172155,1,0,0,0,0,1,0,-0.58293396,-1.021193,2,0,6.802724,0
0,0,0,0,1,0,-1.4976677,0,1,0,0,0,0,1,-1.0833545,-0.5639137,0,0,-0.80609345,0
1,0,0,0,1,0,-1.479388,0,1,0,0,0,0,1,-1.9123504,-1.8123131,0,0,0.17208816,0
0,0,1,1,1,0,0.3751775,1,0,0,1,0,1,0,1.2340271,1.2285651,1,0,0.8530927,0
1,1,1,0,1,1,1.197767,1,0,0,0,0,1,0,0.7766385,0.38648883,3,0,1.1100662,0
1,0,1,1,1,1,0.3253236,0,0,0,0,0,1,0,0.6555035,0.53063697,3,0,0.8057251,0
0,0,0,1,1,1,0.29374945,1,0,0,0,0,0,1,-1.5293819,-1.8123131,1,0,0.15816857,1
1,0,0,0,1,1,0.004596781,0,0,1,0,0,0,0,0.078037485,-0.027117206,2,0,0.081164815,0
0,1,0,0,1,1,1.0199548,1,0,0,0,0,1,0,-0.7877105,-1.243603,2,0,0.5904035,1
1,0,0,0,1,1,0.85211325,1,0,0,0,0,1,0,-0.84391165,-1.243603,3,1,0.6173289,0
0,0,1,1,0,0,-0.14828855,0,0,0,1,1,0,0,0.94838876,1.171285,5,1,0.6066781,0
1,0,0,1,1,1,0.56794596,1,0,0,0,0,0,1,0.69293624,0.47450525,1,0,0.90309393,0
1,0,1,1,1,0,-1.3281645,0,1,0,1,0,0,1,-0.07495982,0.8332507,0,0,-0.0457509,0
1,1,1,0,1,1,0.33695617,1,0,0,0,0,1,0,0.41844183,0.2932877,0,0,0.50680625,1
1,0,1,1,1,0,0.35855955,0,0,0,1,0,0,1,0.32262576,0.19406347,4,1,0.37798598,0
1,1,1,1,1,0,1.2093996,1,0,0,0,0,1,0,0.857326,0.47450525,3,0,1.22588,0
1,0,0,1,1,1,0.46491456,0,0,1,0,1,0,0,0.84197325,0.7381076,4,0,0.94210136,0
0,0,0,0,1,1,-1.5126239,0,1,0,0,0,0,0,-1.9247568,-1.8123131,0,0,0.17245597,0
0,0,0,0,1,1,0.8072447,1,0,0,0,0,1,0,0.25288603,-0.067613915,3,0,0.28782544,0
0,0,0,0,1,0,1.6713792,1,0,0,1,1,0,0,1.124618,0.6114279,6,1,1.6922323,0
0,1,1,0,1,1,0.15249671,1,0,0,0,0,1,0,-0.86657435,-1.1249284,0,0,1.3684393,0
1,0,0,0,1,1,0.52640104,1,0,0,0,0,1,0,-0.76152515,-1.1249284,1,0,1.2585022,1
1,0,1,1,1,0,1.5051994,1,0,1,0,1,0,0,1.2818133,0.80993557,5,0,1.6999564,0
1,0,0,0,1,1,-1.4910206,0,1,0,1,1,0,0,-0.00336654,1.2285651,0,0,-0.0011774539,0
0,0,1,1,1,0,0.51643026,0,0,1,0,1,0,0,0.6683823,0.47450525,5,0,0.85927576,1
1,1,1,0,1,1,0.9435121,1,0,0,0,0,1,0,0.39144537,0.012222058,3,0,0.47911626,1
1,0,1,0,1,1,0.88867277,1,0,0,0,1,0,0,0.72033626,0.38648883,2,0,0.99753505,0
0,1,0,0,1,0,0.5878875,0,0,1,0,0,0,0,1.0049325,0.8789992,5,0,1.0313095,1
0,0,1,1,0,1,-0.15825933,0,0,0,1,0,1,0,0.9850148,1.2472993,5,1,0.5706021,0
1,0,0,0,1,1,-0.6634456,0,0,0,0,0,1,0,-1.6927956,-1.8123131,0,0,0.16476426,0
0,0,1,1,1,0,-0.537149,0,0,1,0,0,0,1,-0.7526511,-0.7665971,1,0,-0.9624945,0
1,0,0,0,0,1,-0.15659752,0,0,0,1,0,0,0,0.9645107,1.1905624,5,0,0.60408336,0
0,0,1,0,1,1,1.2609153,1,0,0,0,1,0,0,1.1747913,0.8332507,4,0,1.4174359,0
0,1,1,0,1,1,0.6028437,1,0,0,0,0,1,0,-0.30699492,-0.6272796,2,0,-0.35097355,0
0,1,0,0,1,1,0.18573265,1,0,0,0,0,1,0,-1.2861608,-1.5606626,0,0,0.25833786,1
0,1,1,1,0,1,-0.9592455,0,0,0,0,0,1,0,-0.23885912,0.15947245,1,0,-0.21161593,0
0,1,0,0,1,1,0.5945347,1,0,0,0,1,0,0,0.057737637,-0.29102904,1,0,0.060939126,0
0,0,1,1,1,1,-1.4926823,0,1,0,1,0,0,1,-0.4203946,0.38648883,0,0,-0.32447973,0
0,0,0,0,1,1,-1.5142857,0,1,1,0,0,0,1,-1.2216523,-0.8441327,0,0,-1.7697587,0
1,0,0,0,1,1,1.001675,1,0,1,0,1,0,0,1.0215567,0.68854326,3,0,1.3400719,0
0,0,0,0,1,1,0.30205846,1,0,0,0,0,1,0,-0.64454764,-0.92843103,0,0,-2.378984,1
0,0,0,0,1,0,0.52640104,1,0,0,0,0,0,1,-1.2382754,-1.5606626,1,0,0.25349927,1
1,0,1,1,1,1,0.36686853,0,0,1,0,0,0,0,1.2060455,1.171285,4,1,0.897715,1
0,0,0,0,1,1,1.3240637,1,0,0,1,0,1,0,1.0958824,0.6114279,4,0,1.6212405,1
0,0,0,0,1,1,0.77733237,0,0,0,1,0,1,0,1.3661715,1.171285,6,1,1.1202261,0
0,0,0,0,1,1,0.9983514,1,0,0,0,1,0,0,0.81123763,0.4163678,3,0,1.1664917,0
1,0,1,0,1,1,1.2841805,1,0,0,0,0,1,0,1.444663,1.0719517,4,0,1.4519593,1
0,1,0,0,1,0,-0.3360716,0,0,0,0,0,0,0,0.22856584,0.2932877,2,0,0.25047725,0
0,0,1,0,1,0,0.69756615,0,0,0,1,1,0,0,1.3794757,1.2285651,6,1,1.0415001,0
0,0,1,1,1,1,0.08934843,0,0,0,0,0,0,0,1.0408536,1.1321559,3,0,0.74724805,0
1,0,0,0,1,0,-1.471079,0,1,1,0,0,0,1,-0.018248646,1.0719517,0,0,-0.008102643,0
0,0,0,1,1,1,-1.479388,0,1,1,0,1,0,0,-0.31844893,0.5580029,0,0,-0.23235376,0
0,1,0,0,1,1,0.24389555,1,0,0,0,0,1,0,-1.5365968,-1.8123131,0,0,0.15848309,0
0,0,0,0,1,1,0.85211325,1,0,0,0,0,1,0,-1.2052319,-1.5606626,2,0,0.25002268,1
0,0,1,0,1,0,-1.5059767,0,1,0,1,0,0,0,-0.032059167,1.2096542,0,0,-0.011389976,0
0,0,0,0,0,1,-0.6584602,0,0,0,0,0,1,0,-0.22273126,-0.027117206,2,0,-0.19967408,0
0,1,1,0,1,0,1.0714705,1,0,1,0,0,0,0,1.4154336,1.0922282,4,0,1.3540119,0
1,0,1,1,1,1,-0.06519869,0,0,0,1,1,0,0,0.4093282,0.44569844,3,1,0.46466586,0
1,0,0,1,1,0,-0.6700928,0,0,1,0,0,0,1,-0.47181982,-0.29102904,0,0,-0.38563994,0
0,1,0,0,1,1,0.81056833,1,0,0,0,0,1,0,-0.57609725,-0.92843103,2,0,-2.192772,0
1,0,1,1,1,1,0.66599196,1,0,0,0,0,0,0,-0.8216625,-1.243603,2,0,0.60685015,1
0,1,0,0,0,1,-0.7598298,0,0,0,0,0,1,0,-0.33773,-0.10935716,2,0,-0.28698745,1
0,0,0,0,1,1,0.5147685,1,0,0,0,0,0,0,-0.33312327,-0.6946121,1,0,-0.42613244,1
0,1,0,0,1,1,-0.35435137,0,0,0,0,0,1,0,-0.30025247,-0.34083176,1,0,-0.27006137,0
1,0,1,0,1,1,1.345667,1,0,0,1,0,1,0,1.4812768,1.0922282,4,0,1.4757174,0
1,1,1,0,0,0,-1.1304106,0,0,0,0,1,0,0,-0.36556548,0.124047734,1,0,-0.30561247,1
1,0,1,1,1,0,1.074794,1,0,1,0,0,1,0,0.92609835,0.58492744,3,0,1.2703984,0
1,0,0,1,1,0,-1.4810498,0,1,0,0,0,0,1,-1.4832103,-1.1249284,0,0,1.825241,0
0,0,0,0,1,1,1.1312952,1,0,0,1,0,0,0,0.91198605,0.5580029,4,0,1.2688129,0
1,0,1,0,1,0,-0.48064795,0,0,1,0,1,0,0,0.6133755,0.96721345,1,0,0.44447762,0
0,0,0,0,1,1,-1.4694172,0,1,0,1,0,0,1,-0.25867406,0.7135012,0,0,-0.16719484,0
1,0,0,0,1,1,0.3701921,1,0,0,0,0,0,0,0.0064236247,-0.24314304,1,0,0.006538283,0
1,0,0,0,1,0,1.0548525,1,0,0,0,0,0,0,-0.66603804,-1.1249284,3,0,1.1480416,1
1,0,1,0,1,1,-0.15992112,0,0,0,0,0,0,0,0.024149314,-0.027117206,2,0,0.024443759,0
0,0,0,0,1,0,-1.5159475,0,1,0,0,0,0,1,-1.9260224,-1.8123131,0,0,0.17249322,0
1,0,1,0,1,1,1.1263098,1,0,1,0,1,0,0,1.5039891,1.2285651,3,0,1.2260543,0
1,0,1,1,1,1,1.5899512,1,0,0,1,1,0,0,1.6814097,1.2472993,6,1,1.4872082,0
1,0,1,1,1,0,-1.4677553,0,1,1,0,0,0,1,-0.46376052,0.3249784,0,0,-0.35877234,0
1,0,0,0,1,1,0.69424254,1,0,0,0,0,1,0,-1.1717415,-1.5606626,1,0,0.2463799,1
1,0,0,1,0,0,-0.9642309,0,0,0,1,0,0,1,-0.34504065,0.012222058,2,0,-0.2918079,0
0,0,1,1,1,1,1.1628693,1,0,1,0,1,0,0,1.2670722,0.9236315,4,1,1.4264654,0
1,0,0,0,1,1,1.0415581,1,0,0,0,1,0,0,0.83267015,0.44569844,3,0,1.1937588,0
0,0,0,0,1,0,0.67596275,0,0,1,0,1,0,0,0.8367102,0.6114279,5,1,1.0652628,0
1,0,0,0,0,0,-1.3098847,0,0,0,0,0,0,1,-1.8550974,-1.8123131,0,0,0.17033048,0
0,0,1,0,1,1,1.3356962,1,0,0,0,0,0,0,0.5116603,0.05048319,4,1,0.6679725,1
0,0,0,0,1,0,0.8271863,0,0,0,1,0,1,0,1.2089677,1.030746,6,1,1.1216751,0
1,0,0,0,1,0,0.73080206,1,0,1,0,0,1,0,0.026413003,-0.29102904,2,1,0.027441336,0
0,0,1,0,1,1,0.7125223,1,0,1,0,0,0,0,0.74939847,0.5580029,3,1,0.95057106,0
1,0,0,0,1,0,-0.46901536,0,0,0,0,0,0,1,-1.6543888,-1.8123131,1,0,0.16330954,1
1,1,1,1,0,1,0.0012731871,0,0,0,1,0,0,0,1.0899653,1.2472993,6,1,0.67137414,0
1,0,0,0,1,1,0.8670694,1,0,0,0,1,0,0,-1.4533136,-1.8123131,2,0,0.15471077,1
1,0,0,0,1,1,1.4403894,1,0,0,1,0,0,0,1.1603899,0.7381076,4,0,1.5627567,0
1,1,1,0,1,0,-1.4893587,0,1,0,0,0,0,1,-1.0953406,-0.6272796,0,0,-0.8836877,1
0,1,1,0,1,1,0.68759537,1,0,0,0,0,1,0,1.1203221,0.9014506,2,0,1.192384,1
0,0,0,0,0,1,-0.332748,0,0,1,0,0,1,0,0.43496332,0.58492744,5,1,0.45404056,0
1,0,0,0,1,1,0.85211325,1,0,0,0,0,0,1,0.93732095,0.6375206,2,0,1.2335168,0
1,0,0,1,1,0,-0.6900344,0,0,0,0,0,1,0,-1.698328,-1.8123131,0,0,0.16496924,0
0,0,0,0,1,1,1.0249401,1,0,0,0,0,0,0,0.52140576,0.124047734,2,0,0.68309003,0
1,1,1,0,1,1,0.66599196,0,0,0,0,0,0,0,0.4207273,0.124047734,5,1,0.5220724,0
0,1,0,0,1,1,-0.6800636,0,0,0,0,0,1,0,-1.4596893,-1.5606626,0,0,0.27405265,0
0,0,0,0,1,0,-1.4910206,0,1,0,0,0,0,1,-0.8279387,-0.19699931,0,0,-0.56738883,0
0,1,1,0,1,1,1.0066603,1,0,0,0,0,1,0,0.9083723,0.58492744,2,0,1.2334378,0
0,0,0,0,1,1,0.8404807,0,0,0,1,1,0,0,1.3334364,1.1321559,6,1,1.1398872,0
1,1,1,0,1,1,1.5002141,1,0,0,0,0,0,0,0.84515446,0.3249784,5,1,1.2842599,0
0,0,0,0,1,1,0.30538204,1,0,0,0,1,0,0,0.4972587,0.3560352,1,0,0.6163893,1
1,1,0,0,0,1,-0.3377334,0,0,0,0,0,1,0,0.21693848,0.3249784,4,1,0.23422866,0
0,0,1,1,1,0,-1.4860351,0,1,1,0,0,0,1,-0.76212054,-0.027117206,0,0,-0.5333349,0
0,0,0,0,1,0,-1.4960059,0,1,1,0,0,0,0,-0.5259313,0.2932877,0,0,-0.39893112,0
0,0,0,0,1,0,-1.4860351,0,1,1,0,1,0,0,-1.0476004,-0.6272796,0,0,-0.86197597,0
1,0,1,1,1,1,1.1528986,1,0,0,0,1,0,0,1.5112057,1.1905624,3,0,1.3142799,1
0,0,1,0,1,0,-0.29452667,0,0,1,0,0,0,0,0.8845161,1.171285,2,0,0.5454043,0
1,0,0,0,1,1,-1.4976677,0,1,0,1,0,0,1,-0.7564506,-0.15244755,0,0,-0.5325574,0
1,0,0,0,1,1,-1.4943441,0,1,0,1,1,0,0,0.057066865,1.2472993,0,0,0.019971685,0
1,0,1,1,1,1,1.0182929,1,0,1,0,0,0,0,1.3052362,1.0098047,3,0,1.3246073,0
1,1,1,1,1,1,0.9701008,1,0,0,0,0,0,1,0.60802054,0.2932877,3,0,0.816201,0
0,0,0,0,1,1,-1.4910206,0,1,0,0,0,0,1,-1.9166422,-1.8123131,0,0,0.17221591,1
1,0,0,0,1,1,-1.5009913,0,1,0,0,0,0,1,-1.9203637,-1.8123131,0,0,0.17232625,1
1,1,0,0,1,1,0.551328,1,0,0,0,0,1,0,-1.0556669,-1.3841357,1,0,0.39475188,1
0,0,1,0,1,1,-1.339797,0,1,1,0,0,0,0,-0.17616606,0.68854326,0,0,-0.12177118,0
0,0,1,0,1,1,0.33861798,1,0,0,0,0,1,0,0.36002523,0.19406347,0,0,0.4302213,0
1,0,0,0,1,1,0.7507436,1,0,0,0,0,1,0,1.0328599,0.80993557,3,1,1.1813959,0
0,1,1,0,1,1,0.19570343,1,0,0,0,0,0,0,0.8057391,0.7381076,0,0,0.8831964,0
0,0,1,1,1,0,0.2821169,1,0,0,0,0,0,0,-0.094820924,-0.34083176,1,0,-0.09419363,0
1,0,1,0,1,1,1.1279715,1,0,0,1,0,0,0,1.4870913,1.2096542,4,1,1.2361572,0
0,0,1,1,1,1,-1.3281645,0,1,0,1,0,0,1,-0.20373636,0.53063697,0,0,-0.16036218,0
0,0,1,1,1,0,0.6161381,1,0,0,0,0,1,0,0.23546492,-0.067613915,2,0,0.26557907,1
0,1,0,0,1,1,0.35025057,1,0,0,0,0,0,0,-1.5213346,-1.8123131,1,0,0.1578151,1
0,0,1,1,1,1,-1.3447824,0,1,0,0,0,0,1,-1.3068264,-1.1249284,0,0,1.7219026,0
0,0,0,0,1,1,0.16911468,1,0,0,0,0,0,0,-0.6398017,-0.92843103,0,0,-2.36648,0
1,0,0,1,1,0,1.189458,1,0,1,0,1,0,0,0.59825146,0.19406347,4,1,0.81299365,0
1,0,1,1,1,0,-1.2982521,0,1,1,0,0,0,1,-0.14753811,0.6375206,0,0,-0.108942464,0
0,0,0,0,0,0,-0.79971296,0,0,0,0,0,0,0,-0.71817666,-0.6946121,3,0,-0.77062815,0
0,1,1,0,1,0,-0.43577942,0,0,0,0,0,0,0,0.6008117,0.9014506,0,0,0.47537315,0
1,1,1,0,1,1,1.3406816,1,0,1,0,0,0,0,1.222303,0.8332507,4,0,1.5172315,0
0,0,1,1,1,0,0.7042133,1,0,0,0,0,1,0,-0.32336476,-0.6946121,1,0,-0.4155618,0
1,0,0,0,1,1,0.36022133,1,0,0,0,0,0,0,0.018293379,-0.24314304,0,0,0.018730972,0
0,0,1,0,1,0,-0.21642222,0,0,1,0,0,0,0,0.9160565,1.171285,2,0,0.57517236,0
0,0,1,1,1,1,-1.5076385,0,1,0,0,0,0,1,-0.10279616,1.030746,0,0,-0.046627365,1
0,0,1,1,0,1,0.014567563,0,0,0,1,1,0,0,1.101154,1.2472993,6,1,0.68275446,0
1,0,0,0,1,0,-0.37595472,0,0,0,0,0,1,0,-1.3477979,-1.5606626,2,0,0.26423445,0
1,0,0,0,1,1,-0.643504,0,0,0,0,0,0,0,-0.6359247,-0.5639137,0,0,-0.5733739,1
1,0,1,0,1,1,-1.4960059,0,1,0,1,0,1,0,-0.29244375,0.5580029,0,0,-0.21602903,0
0,0,0,0,0,1,-0.6750782,0,0,0,0,1,0,0,-0.10203809,0.08773716,3,1,-0.09693938,0
1,0,1,0,1,0,-1.4594464,0,1,1,0,0,0,0,-0.43717694,0.4163678,0,0,-0.33030093,0
1,0,1,1,1,1,1.6381432,1,0,0,1,1,0,0,1.7298537,1.2472993,6,1,1.5779086,0
1,0,1,0,1,1,0.83383346,1,0,0,0,0,0,0,0.6986311,0.38648883,2,0,0.95581746,0
1,0,0,0,1,0,-0.32277724,0,0,0,0,0,0,1,-1.6275904,-1.8123131,2,1,0.1622609,0
0,0,1,1,1,1,1.6015837,1,0,0,0,0,1,0,0.25130022,-0.34083176,5,1,0.29747394,0
0,1,0,0,1,0,1.222694,1,0,0,0,1,0,0,1.1609942,0.76237464,3,0,1.519715,0
0,0,1,0,1,1,1.6580848,1,0,1,0,0,0,1,1.3485142,0.8789992,6,1,1.6982993,0
0,0,0,1,1,0,0.0012731871,0,0,0,0,0,1,0,-0.11246068,-0.24314304,2,0,-0.10791878,0
0,0,1,0,1,0,0.5197539,1,0,0,0,0,1,0,0.6317022,0.4163678,1,0,0.8215107,0
0,0,0,0,1,1,1.3672704,1,0,0,0,0,1,0,1.4095128,1.0098047,4,0,1.5243409,1
0,0,0,0,1,0,0.1591439,1,0,0,0,0,0,1,-1.54912,-1.8123131,0,0,0.15902364,1
0,0,1,1,1,1,-1.3198555,0,1,0,1,0,0,0,-0.05099992,0.8332507,0,0,-0.031498425,0
1,0,1,1,1,1,0.9966896,1,0,0,0,0,1,0,-0.40317577,-0.8441327,3,0,-0.8326258,0
1,0,1,1,1,0,1.3539759,1,0,0,1,0,0,0,1.605392,1.2472993,5,0,1.3534504,0
0,0,0,0,1,0,-1.331488,0,1,1,0,0,0,1,0.14316235,1.0922282,0,0,0.06683369,0
0,1,0,0,1,1,0.1657911,0,0,0,0,0,0,1,0.095882356,-0.067613915,4,1,0.10066069,0
1,0,1,0,0,1,-0.15161213,0,0,0,0,0,0,0,0.81569105,1.0098047,5,1,0.6211436,0
0,0,1,1,1,1,0.5413572,1,0,0,0,0,1,0,0.38995174,0.15947245,1,0,0.47498316,1
0,0,1,0,1,0,-1.3414588,0,1,0,1,0,0,1,0.030474856,1.030746,0,0,0.014769666,0
0,0,0,0,1,1,1.3091074,1,0,0,0,0,1,0,0.48694384,0.012222058,4,0,0.62733406,0
1,0,1,1,1,0,0.9352031,1,0,1,0,0,0,0,0.57843924,0.15947245,4,1,0.7800893,0
0,0,1,1,1,0,0.5330482,0,0,0,1,0,0,0,0.4425214,0.22786814,5,1,0.55011827,0
1,0,1,0,1,0,-1.4876969,0,1,0,0,0,0,1,-1.7423514,-1.5606626,0,0,0.29447216,0
1,0,0,0,1,1,0.34360337,1,0,0,0,0,1,0,-1.5222744,-1.8123131,0,0,0.15785652,0
1,0,0,1,1,0,-1.4993294,0,1,0,0,0,0,1,-1.413814,-1.021193,0,0,11.654331,0
0,0,1,0,1,1,0.15582031,0,0,0,0,0,0,0,0.12944588,0.012222058,3,0,0.13819724,0
1,0,1,1,1,0,1.2093996,1,0,0,0,0,1,0,-0.8018272,-1.243603,3,0,0.5973096,1
1,0,0,0,1,1,1.1645311,1,0,0,0,0,1,0,-0.47931093,-0.92843103,3,0,-1.9067426,1
1,1,1,0,1,1,1.7046151,1,0,0,1,0,0,0,1.7209871,1.2472993,6,1,1.5609776,0
1,0,0,0,0,1,-0.8213163,0,0,0,1,0,0,1,0.588498,1.2096542,2,0,0.28926662,0
1,1,1,0,1,0,1.2409737,1,0,0,1,0,1,0,1.4337672,1.0922282,4,1,1.3870989,0
1,0,1,1,1,1,0.82884806,1,0,1,0,0,1,0,1.4422982,1.2472993,2,0,1.0985936,0
0,0,0,1,1,0,-1.4910206,0,1,0,1,0,0,1,-0.31607753,0.6375206,0,0,-0.2152292,0
0,0,1,1,1,0,-0.2928649,0,0,0,0,0,1,0,-0.42471072,-0.50397736,1,0,-0.39683917,1
0,1,0,0,1,0,-1.4660935,0,1,1,0,0,0,1,-0.8836131,-0.29102904,0,0,-0.6015408,0
1,0,0,0,1,1,-0.32443902,0,0,0,0,0,1,0,-1.627886,-1.8123131,1,0,0.16227263,1
1,0,1,0,1,1,0.17576188,0,0,0,0,0,0,1,-0.58650595,-0.7665971,3,0,-0.8075306,0
1,0,1,0,1,0,-0.37096936,0,0,0,0,0,0,1,-0.025395945,0.012222058,2,0,-0.025076134,0
0,0,1,1,1,1,0.330309,1,0,0,0,0,1,0,-1.5241594,-1.8123131,1,0,0.1579395,1
1,0,0,0,1,1,0.5147685,1,0,0,0,0,1,0,0.24223359,0.012222058,1,0,0.27409127,1
1,1,1,1,1,1,0.3751775,0,0,0,0,0,1,0,0.57161593,0.38648883,4,0,0.7290384,0
0,0,1,1,1,1,0.36354494,0,0,0,0,0,1,0,-0.5974791,-0.92843103,5,1,-2.2523136,0
